serial,name,county,school,batch,detail-link
363502-7,至善樓A,臺北市,市立忠孝國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363502&bid=7&blank
363502-8,至善樓B,臺北市,市立忠孝國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363502&bid=8&blank
363502-9,至真樓A,臺北市,市立忠孝國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363502&bid=9&blank
363502-10,至真樓B,臺北市,市立忠孝國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363502&bid=10&blank
363504-1,莊敬樓,臺北市,市立民權國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363504&bid=1&blank
363504-2,科技樓,臺北市,市立民權國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363504&bid=2&blank
363506-1,教學大樓A,臺北市,市立蘭州國中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=1&blank
363506-2,教學大樓B,臺北市,市立蘭州國中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=2&blank
363506-3,科學大樓,臺北市,市立蘭州國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=3&blank
363506-4,行政大樓A,臺北市,市立蘭州國中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=4&blank
363506-5,行政大樓B,臺北市,市立蘭州國中,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=5&blank
363506-6,行政大樓C,臺北市,市立蘭州國中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=6&blank
363506-7,行政大樓D,臺北市,市立蘭州國中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363506&bid=7&blank
363507-5,前後棟教學大樓東側,臺北市,市立重慶國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363507&bid=5&blank
363507-6,前後棟教學大樓西側,臺北市,市立重慶國中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363507&bid=6&blank
363602-1,東棟1,臺北市,市立日新國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363602&bid=1&blank
363602-2,東棟2,臺北市,市立日新國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363602&bid=2&blank
363602-3,莊敬樓,臺北市,市立日新國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363602&bid=3&blank
363602-4,自強樓,臺北市,市立日新國小,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363602&bid=4&blank
363603-3,南棟1,臺北市,市立太平國小,107年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363603&bid=3&blank
363603-7,西棟行政大樓,臺北市,市立太平國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363603&bid=7&blank
363603-9,北棟東側,臺北市,市立太平國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363603&bid=9&blank
363604-1,ABCD棟,臺北市,市立永樂國小,105年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363604&bid=1&blank
363605-1,第一棟,臺北市,市立雙蓮國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363605&bid=1&blank
363605-2,第五棟,臺北市,市立雙蓮國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363605&bid=2&blank
363605-3,第三棟,臺北市,市立雙蓮國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363605&bid=3&blank
363605-6,學生活動中心,臺北市,市立雙蓮國小,106年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363605&bid=6&blank
363606-1,北棟,臺北市,市立大同國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363606&bid=1&blank
363606-5,東棟-1,臺北市,市立大同國小,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363606&bid=5&blank
363607-2,崇聖樓、靜思樓,臺北市,市立大龍國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363607&bid=2&blank
363609-1,北棟,臺北市,市立大橋國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363609&bid=1&blank
363609-2,南棟,臺北市,市立大橋國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363609&bid=2&blank
363610-4,第一棟,臺北市,市立明倫國小,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=363610&bid=4&blank
373301-2,至善樓,臺北市,市立華江高中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=2&blank
373301-3,忠孝樓-左,臺北市,市立華江高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=3&blank
373301-4,忠孝樓-右,臺北市,市立華江高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=4&blank
373301-5,忠孝樓中棟,臺北市,市立華江高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=5&blank
373301-6,明倫樓,臺北市,市立華江高中,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=6&blank
373301-7,日新樓,臺北市,市立華江高中,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=7&blank
373301-8,藝能樓,臺北市,市立華江高中,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373301&bid=8&blank
373302-6,博雅樓A,臺北市,市立大理高中,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=6&blank
373302-7,博雅樓B,臺北市,市立大理高中,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=7&blank
373302-8,勤學樓A,臺北市,市立大理高中,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=8&blank
373302-9,勤學樓B,臺北市,市立大理高中,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=9&blank
373302-10,勤學樓C,臺北市,市立大理高中,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=10&blank
373302-11,勤學樓D,臺北市,市立大理高中,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373302&bid=11&blank
373503-2,B棟,臺北市,市立雙園國中,107年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373503&bid=2&blank
373503-3,C棟,臺北市,市立雙園國中,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373503&bid=3&blank
373503-4,E棟,臺北市,市立雙園國中,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373503&bid=4&blank
373505-1,中棟,臺北市,市立龍山國中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373505&bid=1&blank
373505-3,右棟及後棟右,臺北市,市立龍山國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373505&bid=3&blank
373505-4,前棟,臺北市,市立龍山國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373505&bid=4&blank
373505-5,左棟及後棟左,臺北市,市立龍山國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373505&bid=5&blank
373601-3,勤學樓東棟(F棟),臺北市,市立新和國小,105年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373601&bid=3&blank
373601-4,勤學樓南西棟(C棟與D棟),臺北市,市立新和國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373601&bid=4&blank
373601-5,勤學樓北棟(E棟),臺北市,市立新和國小,105年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373601&bid=5&blank
373601-6,勤學樓小北棟(G棟),臺北市,市立新和國小,105年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373601&bid=6&blank
373602-2,西區特殊教育資源中心(東棟),臺北市,市立雙園國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373602&bid=2&blank
373602-5,關懷樓,臺北市,市立雙園國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373602&bid=5&blank
373602-6,卓越樓,臺北市,市立雙園國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373602&bid=6&blank
373603-1,北棟,臺北市,市立東園國小,100年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373603&bid=1&blank
373603-2,西棟北,臺北市,市立東園國小,100年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373603&bid=2&blank
373604-3,明鐸樓2,臺北市,市立大理國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373604&bid=3&blank
373604-8,明鐸樓1、勤樸樓1與公誠樓2,臺北市,市立大理國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373604&bid=8&blank
373605-1,知新樓,臺北市,市立西園國小,97年舊,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373605&bid=1&blank
373605-2,快樂樓,臺北市,市立西園國小,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373605&bid=2&blank
373605-4,東北棟,臺北市,市立西園國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373605&bid=4&blank
373605-5,書香樓,臺北市,市立西園國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373605&bid=5&blank
373605-7,薈萃樓,臺北市,市立西園國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373605&bid=7&blank
373606-1,明德樓,臺北市,市立萬大國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373606&bid=1&blank
373606-2,萬有樓,臺北市,市立萬大國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373606&bid=2&blank
373606-3,育才樓,臺北市,市立萬大國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373606&bid=3&blank
373606-4,大成樓,臺北市,市立萬大國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373606&bid=4&blank
373607-1,華中樓,臺北市,市立華江國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373607&bid=1&blank
373607-5,華南樓B樓,臺北市,市立華江國小,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373607&bid=5&blank
373607-6,華南樓A,臺北市,市立華江國小,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373607&bid=6&blank
373609-4,南棟,臺北市,市立老松國小,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373609&bid=4&blank
373609-5,東北棟樂齡中心,臺北市,市立老松國小,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373609&bid=5&blank
373609-6,西北棟教室,臺北市,市立老松國小,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373609&bid=6&blank
373609-7,西北廁所,臺北市,市立老松國小,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373609&bid=7&blank
373610-1,忠孝樓,臺北市,市立龍山國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373610&bid=1&blank
373610-2,仁愛樓,臺北市,市立龍山國小,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373610&bid=2&blank
373611-3,南棟,臺北市,市立福星國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373611&bid=3&blank
373611-4,東棟,臺北市,市立福星國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373611&bid=4&blank
373611-5,東南棟,臺北市,市立福星國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=373611&bid=5&blank
381601-1,"舊有校舍(前棟)
",臺北市,私立靜心小學,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=381601&bid=1&blank
381602-2,教學大樓(二),臺北市,私立中山小學,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=381602&bid=2&blank
383301-1,信義樓-左,臺北市,市立景美女中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383301&bid=1&blank
383301-2,信義樓-右,臺北市,市立景美女中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383301&bid=2&blank
383301-4,自強樓,臺北市,市立景美女中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383301&bid=4&blank
383301-5,學生宿舍,臺北市,市立景美女中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383301&bid=5&blank
383301-8,藝能館,臺北市,市立景美女中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383301&bid=8&blank
383302-4,科學樓A,臺北市,市立萬芳高中,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383302&bid=4&blank
383302-5,科學樓B,臺北市,市立萬芳高中,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383302&bid=5&blank
383302-6,忠孝樓,臺北市,市立萬芳高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383302&bid=6&blank
383302-7,仁愛樓,臺北市,市立萬芳高中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383302&bid=7&blank
383401-3,A棟普通教室,臺北市,市立木柵高工,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383401&bid=3&blank
383401-4,行政大樓(左棟),臺北市,市立木柵高工,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383401&bid=4&blank
383401-5,行政大樓(右棟),臺北市,市立木柵高工,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383401&bid=5&blank
383501-2,崇德樓,臺北市,市立木柵國中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383501&bid=2&blank
383501-3,弘毅樓,臺北市,市立木柵國中,105年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383501&bid=3&blank
383502-1,實踐樓,臺北市,市立實踐國中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=1&blank
383502-2,忠孝樓,臺北市,市立實踐國中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=2&blank
383502-7,和平樓前三棟,臺北市,市立實踐國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=7&blank
383502-8,信義樓左二棟,臺北市,市立實踐國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=8&blank
383502-9,信義樓中棟,臺北市,市立實踐國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=9&blank
383502-10,信義樓右三棟,臺北市,市立實踐國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383502&bid=10&blank
383503-5,東樓、西樓、中棟,臺北市,市立北政國中,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383503&bid=5&blank
383503-6,東樓1,臺北市,市立北政國中,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383503&bid=6&blank
383504-2,信義樓,臺北市,市立景美國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383504&bid=2&blank
383504-3,忠孝樓,臺北市,市立景美國中,98年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383504&bid=3&blank
383504-4,仁愛樓,臺北市,市立景美國中,99年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383504&bid=4&blank
383505-4,北樓,臺北市,市立興福國中,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383505&bid=4&blank
383505-5,南棟,臺北市,市立興福國中,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383505&bid=5&blank
383507-1,格致樓,臺北市,市立景興國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383507&bid=1&blank
383507-3,自強樓,臺北市,市立景興國中,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383507&bid=3&blank
383507-4,學生活動中心,臺北市,市立景興國中,99年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383507&bid=4&blank
383601-1,和平樓,臺北市,市立景美國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383601&bid=1&blank
383601-3,忠孝樓,臺北市,市立景美國小,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383601&bid=3&blank
383601-4,仁愛樓,臺北市,市立景美國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383601&bid=4&blank
383601-5,信義樓,臺北市,市立景美國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383601&bid=5&blank
383603-1,八德樓,臺北市,市立興德國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383603&bid=1&blank
383603-2,四維樓,臺北市,市立興德國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383603&bid=2&blank
383604-1,勤學樓/至善樓,臺北市,市立溪口國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383604&bid=1&blank
383605-1,和平樓,臺北市,市立興隆國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383605&bid=1&blank
383605-2,仁愛樓,臺北市,市立興隆國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383605&bid=2&blank
383605-7,行政樓,臺北市,市立興隆國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383605&bid=7&blank
383606-1,中棟,臺北市,市立志清國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383606&bid=1&blank
383607-1,仁愛樓,臺北市,市立景興國小,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383607&bid=1&blank
383607-2,信義樓,臺北市,市立景興國小,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383607&bid=2&blank
383607-3,和平樓,臺北市,市立景興國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383607&bid=3&blank
383608-3,博愛樓,臺北市,市立木柵國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=3&blank
383608-6,明德樓A,臺北市,市立木柵國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=6&blank
383608-7,明德樓B,臺北市,市立木柵國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=7&blank
383608-8,致美樓中棟,臺北市,市立木柵國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=8&blank
383608-9,勤學樓A,臺北市,市立木柵國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=9&blank
383608-10,勤學樓B,臺北市,市立木柵國小,103年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383608&bid=10&blank
383609-2,西(辦)樓,臺北市,市立永建國小,102年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383609&bid=2&blank
383610-3,迎曦樓左側棟,臺北市,市立實踐國小,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383610&bid=3&blank
383610-4,迎曦樓右側棟,臺北市,市立實踐國小,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383610&bid=4&blank
383610-5,智慧樓,臺北市,市立實踐國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383610&bid=5&blank
383611-1,博嘉國小博嘉樓,臺北市,市立博嘉國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383611&bid=1&blank
383611-2,博學樓,臺北市,市立博嘉國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383611&bid=2&blank
383611-3,博愛樓,臺北市,市立博嘉國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383611&bid=3&blank
383612-1,A棟教室,臺北市,市立指南國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383612&bid=1&blank
383613-1,達人樓,臺北市,市立明道國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383613&bid=1&blank
383613-2,明道樓,臺北市,市立明道國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383613&bid=2&blank
383613-3,立人樓,臺北市,市立明道國小,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383613&bid=3&blank
383614-6,教學大樓(和風),臺北市,市立萬芳國小,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383614&bid=6&blank
383614-7,教學大樓(旭日),臺北市,市立萬芳國小,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383614&bid=7&blank
383614-8,教學大樓(川堂),臺北市,市立萬芳國小,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383614&bid=8&blank
383615-1,勤學樓,臺北市,市立力行國小,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383615&bid=1&blank
383615-2,崇德樓,臺北市,市立力行國小,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383615&bid=2&blank
383615-5,力行樓,臺北市,市立力行國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=383615&bid=5&blank
393301-2,明德樓,臺北市,市立南港高中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=2&blank
393301-3,新民樓,臺北市,市立南港高中,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=3&blank
393301-4,務本樓,臺北市,市立南港高中,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=4&blank
393301-5,至善樓,臺北市,市立南港高中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=5&blank
393301-6,格致樓-1,臺北市,市立南港高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=6&blank
393301-8,知行樓,臺北市,市立南港高中,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=8&blank
393301-10,崇實樓,臺北市,市立南港高中,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393301&bid=10&blank
393401-1,活動中心,臺北市,市立南港高工,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=1&blank
393401-2,學生宿舍,臺北市,市立南港高工,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=2&blank
393401-4,行政大樓,臺北市,市立南港高工,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=4&blank
393401-6,第四工場(機械、焊接),臺北市,市立南港高工,103年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=6&blank
393401-7,特別教室東側,臺北市,市立南港高工,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=7&blank
393401-8,綜合大樓,臺北市,市立南港高工,104年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=8&blank
393401-9,特別教室西側,臺北市,市立南港高工,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=9&blank
393401-10,教室大樓東側,臺北市,市立南港高工,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=10&blank
393401-14,第五工場南側(汽車),臺北市,市立南港高工,106年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393401&bid=14&blank
393501-1,博愛樓,臺北市,市立誠正國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393501&bid=1&blank
393501-2,勤學樓,臺北市,市立誠正國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393501&bid=2&blank
393501-3,敬業樓,臺北市,市立誠正國中,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393501&bid=3&blank
393501-5,自強樓,臺北市,市立誠正國中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393501&bid=5&blank
393501-6,有恆樓,臺北市,市立誠正國中,101年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393501&bid=6&blank
393503-1,B棟,臺北市,市立成德國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393503&bid=1&blank
393503-3,D棟,臺北市,市立成德國中,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393503&bid=3&blank
393503-4,F棟,臺北市,市立成德國中,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393503&bid=4&blank
393503-5,A棟,臺北市,市立成德國中,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393503&bid=5&blank
393602-1,忠孝樓(東側),臺北市,市立舊莊國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393602&bid=1&blank
393602-2,忠孝樓(西側),臺北市,市立舊莊國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393602&bid=2&blank
393602-3,仁愛樓,臺北市,市立舊莊國小,102年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393602&bid=3&blank
393603-2,信義樓,臺北市,市立玉成國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393603&bid=2&blank
393603-3,仁愛樓A,臺北市,市立玉成國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393603&bid=3&blank
393603-4,仁愛樓B,臺北市,市立玉成國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393603&bid=4&blank
393603-5,忠孝樓,臺北市,市立玉成國小,104年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393603&bid=5&blank
393603-7,和平樓2,臺北市,市立玉成國小,107年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393603&bid=7&blank
393604-1,和平樓北側,臺北市,市立成德國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=1&blank
393604-2,和平樓南側,臺北市,市立成德國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=2&blank
393604-3,忠孝樓東側,臺北市,市立成德國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=3&blank
393604-4,忠孝樓中側,臺北市,市立成德國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=4&blank
393604-5,忠孝樓西側,臺北市,市立成德國小,100年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=5&blank
393604-6,信義樓,臺北市,市立成德國小,101年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=6&blank
393604-8,四維樓,臺北市,市立成德國小,97年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=393604&bid=8&blank
